,created_at,id,visit_id,state
4272,2023-10-06 13:08:33.614267,1858307,454783685.0,held
4273,2023-11-10 11:30:58.724671,1933481,477954649.0,held
4274,2023-10-12 14:11:25.557413,1872397,458915535.0,held
4275,2023-12-29 10:44:29.802044,1993215,504640130.0,held
4276,2023-04-08 17:42:16.871430,1142831,299080106.0,canceled
4277,2023-04-24 23:07:25.733034,1187029,308555782.0,canceled
4278,2023-04-24 16:17:16.310756,1185849,308323557.0,held
4279,2023-04-29 14:08:25.244514,1200622,311494335.0,held
4280,2023-05-16 19:33:24.100280,1253058,323447586.0,canceled
4281,2023-06-04 10:04:48.827002,1308944,335921270.0,held
4282,2023-06-02 13:50:55.223538,1303060,334736568.0,held
4283,2023-06-05 17:27:45.530246,1314707,336977319.0,canceled
4284,2023-06-10 07:35:43.501597,1334055,340572585.0,canceled
4285,2023-06-25 15:39:28.772297,1401364,354393805.0,held
4286,2023-06-17 10:31:28.676839,1365735,346609645.0,canceled
4287,2023-06-30 19:39:15.907764,1423727,358861149.0,canceled
4288,2023-04-03 07:52:02.912057,1130140,295981249.0,held
4289,2023-04-08 09:36:42.739874,1141511,298809328.0,canceled
4290,2023-04-09 20:15:05.765935,1145490,299750139.0,canceled
4291,2023-04-15 09:25:08.695318,1159092,302736172.0,held
4292,2023-10-28 08:45:49.216390,1905829,469089982.0,held
4293,2023-12-12 15:27:03.826903,1974208,496200754.0,held
4294,2023-12-03 23:01:40.436898,1964860,491656876.0,held
4295,2023-10-08 19:56:00.974296,1863748,456408159.0,held
4296,2023-10-17 21:26:21.346945,1884018,462513600.0,held
4297,2023-11-05 22:39:29.241003,1926313,475179398.0,canceled
4298,2023-10-12 19:49:44.510543,1873099,459103548.0,canceled
4299,2023-10-28 19:02:37.200944,1907194,469380851.0,canceled
4300,2023-11-01 09:47:38.968675,1915350,471817129.0,held
4301,2023-11-13 13:56:08.615743,1938359,479906217.0,canceled
4302,2023-10-08 23:24:59.951189,1864164,456542346.0,canceled
4303,2023-10-04 17:43:17.355095,1853934,453535119.0,canceled
4304,2023-10-27 08:27:24.782042,1903752,468494008.0,held
4305,2023-10-27 19:43:44.588230,1905140,468841490.0,held
4306,2023-04-02 04:34:44.950444,1127971,295320781.0,canceled
4307,2023-04-21 11:34:21.451489,1175656,306228722.0,held
4308,2023-04-21 15:18:51.800491,1176439,306353573.0,held
4309,2023-04-19 11:41:29.648431,1169852,305020394.0,held
4310,2023-05-16 11:52:57.850475,1251637,323156307.0,canceled
4311,2023-04-27 13:57:52.948230,1194428,309996438.0,held
4312,2023-05-10 09:11:36.446416,1234008,319178166.0,canceled
4313,2023-05-18 18:10:22.692306,1259006,324805559.0,canceled
4314,2023-05-02 19:53:04.626977,1211707,313886268.0,held
4315,2023-05-10 12:51:01.795990,1234686,319233800.0,held
4316,2023-05-20 16:55:43.237009,1264909,326125367.0,held
4317,2023-05-22 15:46:55.507704,1270316,327418378.0,canceled
4318,2023-06-05 19:19:43.482570,1315135,337041247.0,held
4319,2023-05-22 23:58:51.822004,1271558,327722848.0,canceled
4320,2023-06-13 00:16:54.478111,1346970,343027869.0,canceled
4321,2023-05-17 13:28:57.196819,1255003,323923292.0,canceled
4322,2023-06-15 13:27:40.251514,1357732,345061666.0,held
4323,2023-06-05 16:53:57.653506,1314559,336969432.0,held
4324,2023-06-19 12:36:36.733666,1374846,348431462.0,held
4325,2023-05-27 13:55:09.694646,1284176,330681401.0,held
4326,2023-06-15 19:22:10.833349,1359264,345327693.0,held
4327,2023-06-16 18:47:23.545496,1363719,346099974.0,held
4328,2023-05-26 18:54:03.341679,1282279,330201671.0,held
4329,2023-04-11 13:33:17.631158,1149606,300780853.0,held
4330,2023-04-03 21:31:47.663217,1131933,296356235.0,held
4331,2023-05-03 13:56:27.253218,1214066,314407855.0,held
4332,2023-05-28 14:23:00.323026,1287006,331400387.0,held
4333,2023-06-12 15:24:52.329008,1345035,342619093.0,canceled
4334,2023-04-24 11:45:22.913905,1184850,308148801.0,held
4335,2023-05-19 12:02:09.567277,1261041,325192097.0,held
4336,2023-06-16 10:20:35.075765,1361290,345750087.0,held
4337,2023-06-30 10:21:18.186308,1421194,358465066.0,held
4338,2023-05-12 23:25:09.653955,1242252,320960669.0,held
4339,2023-06-04 08:42:08.290499,1308669,335878546.0,held
4340,2023-04-17 11:25:47.119402,1164073,303843702.0,canceled
4341,2023-06-30 10:17:44.520841,1421177,358465066.0,canceled
4342,2023-04-18 18:54:20.694583,1168349,304658358.0,held
4343,2023-05-23 00:10:19.831121,1271567,327704002.0,canceled
4344,2023-05-13 11:53:11.559716,1243139,321204020.0,held
4345,2023-05-09 02:08:40.140628,1231381,318180816.0,held
4346,2023-06-27 18:07:42.964680,1410320,356277466.0,canceled
4347,2023-05-01 14:00:45.157374,1207325,312918144.0,held
4348,2023-05-13 22:48:38.227639,1244859,321563779.0,canceled
4349,2023-04-02 06:30:01.893185,1127991,295323936.0,canceled
4350,2023-05-17 09:55:49.145263,1254253,323787187.0,canceled
4351,2023-04-22 20:12:08.451734,1180302,307096196.0,held
4352,2023-06-12 15:46:32.524781,1345131,342668509.0,held
4353,2023-05-02 13:55:07.844357,1210558,313585693.0,held
4354,2023-04-19 09:54:31.621074,1169490,304967018.0,held
4355,2023-04-27 12:15:51.357695,1194120,310026659.0,held
4356,2023-06-23 10:45:52.445863,1392901,352379454.0,held
4357,2023-06-22 06:12:28.819508,1387825,350985390.0,held
4358,2023-04-26 19:01:04.545787,1192303,309641252.0,held
4359,2023-06-12 14:37:22.115048,1344821,342606553.0,held
4360,2023-05-14 14:19:04.533014,1246141,321928356.0,held
4361,2023-05-21 10:17:07.656517,1266423,326476874.0,canceled
4362,2023-06-05 06:57:46.738728,1312257,336591836.0,held
4363,2023-06-12 14:57:07.238288,1344915,342619093.0,held
4364,2023-06-30 10:05:47.862089,1421112,358445932.0,held
4365,2023-05-15 20:07:44.867523,1250035,322790081.0,held
4366,2023-06-12 14:46:09.865443,1344863,342623261.0,canceled
4367,2023-04-03 15:19:48.384569,1131082,296176808.0,held
4368,2023-05-15 13:26:46.041527,1248788,322552419.0,held
4369,2023-04-14 22:03:16.442311,1158521,302554980.0,canceled
4370,2023-04-16 16:14:36.799181,1162352,303420081.0,canceled
4371,2023-05-16 11:39:47.957557,1251593,323155526.0,held
4372,2023-06-17 12:06:20.958700,1366219,346685893.0,held
4373,2023-05-24 20:36:42.695244,1276437,328947166.0,held
4374,2023-04-24 07:07:23.517789,1184036,307976906.0,held
4375,2023-05-30 08:57:52.568944,1292183,332584964.0,canceled
4376,2023-06-26 05:24:51.548392,1403260,354836729.0,held
4377,2023-04-29 14:31:35.691862,1200687,311509884.0,held
4378,2023-06-14 17:28:03.797806,1354308,344398745.0,canceled
4379,2023-05-28 16:37:28.414952,1287351,331483251.0,held
4380,2023-06-05 12:44:15.594473,1313497,336786478.0,canceled
4381,2023-06-15 16:19:07.017015,1358531,345195341.0,canceled
4382,2023-06-27 08:07:29.973481,1407615,355817999.0,canceled
4383,2023-05-27 23:14:24.755156,1285600,331032509.0,canceled
4384,2023-04-21 11:15:53.354845,1175605,306217984.0,canceled
4385,2023-06-16 22:16:55.148588,1364552,346232823.0,held
4386,2023-05-23 23:52:36.420068,1274204,328363603.0,canceled
4387,2023-05-15 13:43:31.083981,1248838,322552419.0,held
4388,2023-06-05 19:53:30.491025,1315266,336918651.0,held
4389,2023-06-18 07:58:30.155817,1369399,347351056.0,held
4390,2023-06-26 17:42:02.885198,1405900,355300960.0,canceled
4391,2023-05-08 13:37:13.394896,1229654,317723636.0,canceled
4392,2023-04-18 20:30:14.412645,1168581,304715186.0,held
4393,2023-05-08 16:42:19.726865,1230254,317867031.0,held
4394,2023-04-17 10:51:48.054756,1163971,303758047.0,held
4395,2023-04-23 13:20:33.059291,1182119,307525767.0,held
4396,2023-04-18 10:46:54.813845,1166847,304413678.0,canceled
4397,2023-06-02 21:44:34.985303,1304493,335003267.0,canceled
4398,2023-05-19 17:53:24.680595,1262177,325487300.0,held
4399,2023-06-03 17:34:58.081711,1307144,335520393.0,held
4400,2023-04-12 15:44:33.389674,1152606,301421430.0,canceled
4401,2023-06-17 19:07:47.993228,1368092,346983955.0,canceled
4402,2023-04-22 18:13:01.517490,1179999,307030306.0,held
4403,2023-05-16 21:20:19.345045,1253341,323510307.0,canceled
4404,2023-05-26 10:05:54.471318,1280598,329899571.0,canceled
4405,2023-04-02 14:33:27.483950,1128871,295574989.0,held
4406,2023-06-21 12:29:42.764316,1384499,350212571.0,held
4407,2023-04-01 14:08:42.428392,1126808,294975538.0,canceled
4408,2023-06-30 07:46:08.389658,1420578,358365591.0,canceled
4409,2023-04-11 14:29:08.302638,1149763,300810613.0,held
4410,2023-05-05 09:51:45.262896,1220078,315664254.0,canceled
4411,2023-05-23 10:16:15.928790,1272120,327872458.0,canceled
4412,2023-06-01 16:25:36.707783,1300291,334177423.0,held
4413,2023-06-30 09:23:41.484410,1420897,358412900.0,held
4414,2023-05-29 10:15:09.629895,1289094,331928248.0,canceled
4415,2023-04-01 16:07:31.434078,1127034,294977905.0,held
4416,2023-04-24 11:54:14.074598,1184874,308134686.0,canceled
4417,2023-05-27 19:23:46.027247,1285062,330865850.0,held
4418,2023-05-30 17:21:26.583688,1293874,332880866.0,canceled
4419,2023-05-26 12:40:28.386476,1281194,329999836.0,held
4420,2023-06-30 08:30:46.227504,1420706,358389480.0,canceled
4421,2023-05-03 04:51:03.264475,1212537,314105835.0,canceled
4422,2023-05-22 21:13:07.468948,1271229,327636266.0,canceled
4423,2023-06-10 09:20:25.725416,1334394,340628898.0,held
4424,2023-06-01 12:03:23.239448,1299425,334008013.0,canceled
4425,2023-04-28 16:19:46.033061,1197831,310902627.0,held
4426,2023-05-16 21:54:31.828783,1253431,323455888.0,canceled
4427,2023-04-19 07:17:48.620246,1169163,304913361.0,held
4428,2023-06-09 21:08:15.627291,1333116,340318190.0,canceled
4429,2023-06-18 14:09:59.995796,1371015,347482574.0,held
4430,2023-06-04 05:56:57.134776,1308442,335829471.0,canceled
4431,2023-05-28 19:49:48.841072,1287906,331595435.0,canceled
4432,2023-05-05 08:39:31.396304,1219855,315589851.0,held
4433,2023-06-03 14:46:00.312362,1306542,335421980.0,held
4434,2023-06-22 20:24:35.168060,1391007,351949973.0,held
4435,2023-04-19 13:25:03.370377,1170143,305078085.0,held
4436,2024-02-20 13:35:42.264173,2067009,,held
4437,2024-02-15 23:01:51.231280,2059718,,canceled
4438,2024-01-12 13:11:28.319313,2017185,,held
4439,2024-01-16 20:50:06.635252,2021813,,canceled
4440,2024-03-01 15:58:51.558233,2084303,548505329.0,held
4441,2024-03-16 09:24:55.781008,2112271,,canceled
4442,2024-01-12 13:50:52.999500,2017239,,canceled
4443,2024-02-19 13:28:31.148977,2065269,,canceled
4444,2024-02-28 20:53:17.523455,2081465,547326656.0,held
4445,2024-02-05 19:28:15.931265,2045645,,held
4446,2024-01-11 14:01:58.056567,2016088,,held
4447,2024-03-15 16:39:23.510868,2111245,558308373.0,held
4448,2024-03-14 12:56:27.067160,2108744,557544095.0,canceled
4449,2024-02-20 05:51:53.441193,2066374,541368575.0,canceled
4450,2024-02-22 14:34:49.275822,2070681,,held
4451,2024-03-21 15:06:38.964061,2123426,,canceled
4452,2024-01-07 00:13:36.228525,2011809,,held
4453,2024-01-25 17:05:29.974147,2031395,,canceled
4454,2024-03-14 10:12:02.562683,2108384,,held
4455,2024-01-25 02:17:26.326869,2030668,,canceled
4456,2024-02-18 14:05:12.234435,2063683,,canceled
4457,2024-02-23 09:34:21.402816,2071928,,canceled
4458,2024-01-06 15:40:41.209254,2011273,510781624.0,canceled
4459,2024-03-31 21:14:29.228165,2145892,,canceled
4460,2024-01-25 19:38:04.520503,2031546,523548864.0,canceled
4461,2024-02-22 20:45:41.394012,2071330,,held
4462,2024-03-09 21:03:30.391365,2100051,554200887.0,held
4463,2024-01-06 00:49:24.902326,2010449,510378704.0,canceled
4464,2024-02-19 10:54:24.782671,2064969,540773678.0,held
4465,2024-01-04 13:43:12.298181,2006881,,canceled
4466,2024-01-04 17:58:07.972853,2007528,509232478.0,held
4467,2024-02-06 09:42:47.119017,2046143,531757756.0,canceled
4468,2024-03-21 18:47:13.851338,2123920,,held
4469,2024-01-02 20:33:59.170759,2002461,,held
4470,2024-01-28 08:15:37.905601,2034529,525237221.0,held
4471,2024-01-03 08:23:37.105759,2003242,,canceled
4472,2024-03-22 21:42:42.805570,2126668,,canceled
4473,2024-03-20 20:17:09.292710,2121880,,held
4474,2023-06-16 12:56:48.096557,1362089,345866993.0,held
4475,2023-06-14 11:27:12.733449,1352596,344133986.0,canceled
4476,2023-05-11 09:42:54.982711,1236873,319771487.0,held
4477,2023-05-09 18:25:21.520386,1232973,318802181.0,held
4478,2023-06-27 10:13:21.242305,1408096,355847362.0,held
4479,2023-05-17 18:45:31.752972,1256009,324114410.0,held
4480,2023-04-06 17:51:35.372457,1138116,297948661.0,held
4481,2023-06-05 10:38:47.770262,1312866,336642914.0,canceled
4482,2023-06-12 00:52:09.285390,1342873,342007354.0,held
4483,2023-04-08 15:11:31.475170,1142529,299011475.0,held
4484,2023-05-09 09:45:34.434355,1231679,318332844.0,canceled
4485,2023-05-21 17:50:31.935569,1267784,326810188.0,canceled
4486,2023-05-10 15:38:43.891174,1235188,319410514.0,canceled
4487,2023-05-03 16:52:03.033364,1214679,314520065.0,held
4488,2023-04-04 20:28:54.533616,1133984,296845905.0,canceled
4489,2023-04-24 18:17:21.158464,1186247,308395182.0,canceled
4490,2023-04-06 17:37:46.925426,1138079,297940041.0,held
4491,2023-05-15 06:40:58.364668,1247722,322347958.0,canceled
4492,2023-05-13 18:33:57.763380,1244278,321414695.0,canceled
4493,2023-05-05 09:57:19.373096,1220100,315552474.0,held
4494,2023-06-22 09:28:42.531891,1388287,351071144.0,held
4495,2023-05-04 23:15:06.524684,1219345,315432146.0,held
4496,2023-06-07 13:32:23.836924,1322430,338341171.0,canceled
4497,2023-05-22 15:47:02.908924,1270317,327428487.0,held
4498,2023-06-24 15:23:04.727013,1398037,353521211.0,canceled
4499,2023-04-08 22:54:48.691147,1143497,299217139.0,canceled
4500,2023-06-23 17:19:55.258898,1394880,352747402.0,held
4501,2023-04-17 11:23:20.784768,1164065,303841346.0,held
4502,2023-05-28 10:46:56.922487,1286308,331267890.0,held
4503,2023-06-13 13:08:59.665125,1348653,343392481.0,held
4504,2023-06-19 10:45:13.643730,1374306,348328349.0,canceled
4505,2023-05-25 09:58:56.455603,1277462,329205844.0,held
4506,2023-04-24 13:57:30.770010,1185381,308168184.0,held
4507,2023-05-10 08:41:30.321884,1233930,319161747.0,held
4508,2023-06-04 17:23:52.532242,1310690,336229267.0,canceled
4509,2023-04-18 18:12:41.532911,1168248,304631285.0,held
4510,2023-12-14 17:51:53.073440,1976352,497261456.0,canceled
4511,2023-10-06 20:38:04.978101,1859387,455034778.0,canceled
4512,2023-10-05 15:39:02.908644,1856241,454129794.0,held
4513,2023-11-10 21:22:08.244177,1934499,478257414.0,held
4514,2023-11-07 01:02:17.440310,1928177,475885282.0,held
4515,2023-11-16 10:36:19.843592,1942553,481698014.0,canceled
4516,2023-10-06 09:52:02.506573,1857741,454658878.0,held
4517,2023-10-28 16:05:19.359691,1906823,469335000.0,held
4518,2023-11-09 17:43:54.099658,1932520,477533100.0,canceled
4519,2023-10-12 12:11:35.566261,1872051,458844679.0,held
4520,2023-10-07 13:47:04.048789,1860752,455499217.0,held
4521,2023-10-07 10:57:06.024358,1860361,455390259.0,held
4522,2023-11-04 14:15:27.390919,1923337,474116517.0,held
4523,2023-12-16 12:37:08.911044,1978025,498091160.0,held
4524,2023-04-01 10:37:43.855491,1126339,294856756.0,held
4525,2023-04-06 18:54:46.065618,1138251,297975828.0,held
4526,2023-04-01 18:02:53.275210,1127237,295086458.0,held
4527,2023-05-02 03:12:37.258750,1209171,313332876.0,canceled
4528,2023-04-13 23:35:36.592533,1156079,302076608.0,held
4529,2023-05-04 09:56:09.629287,1216531,314910986.0,held
4530,2023-05-04 22:28:23.373230,1219201,315414050.0,held
4531,2023-05-03 13:52:02.219842,1214044,314399887.0,held
4532,2023-05-03 22:24:00.866772,1215684,314723496.0,canceled
4533,2023-05-14 17:17:23.754520,1246605,322021823.0,held
4534,2023-05-10 20:09:29.507392,1235933,319561111.0,canceled
4535,2023-06-09 13:31:59.315961,1331142,340004332.0,held
4536,2023-06-05 11:42:29.545731,1313170,336740407.0,canceled
4537,2023-06-14 17:59:21.882768,1354451,344415508.0,canceled
4538,2023-06-21 12:33:09.482757,1384517,350313899.0,held
4539,2023-06-24 07:46:00.537064,1396734,353238657.0,canceled
4540,2023-06-30 09:44:27.175244,1420987,358420126.0,held
4541,2023-05-18 10:16:13.752532,1257446,324460373.0,held
4542,2023-04-03 10:40:28.295457,1130435,296048087.0,canceled
4543,2023-04-02 10:12:57.745512,1128273,295439048.0,held
4544,2023-04-22 20:07:09.850331,1180293,306886031.0,canceled
4545,2023-04-26 20:14:26.753711,1192517,309703496.0,held
4546,2023-06-22 17:44:08.402815,1390445,351676583.0,held
4547,2023-06-29 21:41:52.200421,1419757,358142431.0,canceled
4548,2023-06-29 17:35:47.582128,1418729,357971192.0,held
4549,2023-05-28 13:12:57.380986,1286768,331362360.0,held
4550,2023-06-28 20:18:53.889174,1415108,357168452.0,held
4551,2023-05-07 09:50:33.817079,1225256,316800012.0,canceled
4552,2023-05-07 16:49:53.430329,1226906,317054506.0,held
4553,2023-06-01 10:28:57.236218,1299028,333963725.0,canceled
4554,2023-06-06 15:57:32.718893,1318761,337705543.0,held
4555,2023-04-26 17:59:50.538389,1192106,309621919.0,held
4556,2023-04-29 07:16:10.289923,1199278,311266611.0,canceled
4557,2023-05-04 09:57:07.257793,1216532,314961680.0,held
4558,2023-06-09 13:08:31.470086,1331023,339988218.0,held
4559,2023-04-18 21:15:00.286070,1168688,304668298.0,held
4560,2023-06-06 08:23:24.801016,1316647,337385383.0,canceled
4561,2023-06-14 17:13:29.112951,1354243,344357933.0,held
4562,2023-06-26 06:42:29.685752,1403309,354860762.0,held
4563,2023-04-17 07:30:39.751727,1163565,303732073.0,canceled
4564,2023-05-17 22:56:55.772852,1256658,324250719.0,canceled
4565,2023-04-28 18:56:38.585997,1198303,310983497.0,canceled
4566,2023-06-11 11:52:18.524682,1339865,341569696.0,canceled
4567,2023-06-18 14:34:05.531268,1371130,347650140.0,canceled
4568,2023-04-12 16:05:32.834809,1152668,301423555.0,held
4569,2023-05-31 18:35:27.623688,1297346,333591354.0,canceled
4570,2023-05-16 15:36:54.459988,1252416,323315074.0,held
4571,2023-05-20 17:26:08.185352,1264992,326145056.0,canceled
4572,2023-06-05 11:51:32.074461,1313215,336753238.0,canceled
4573,2023-06-10 09:25:10.919378,1334410,340633915.0,held
4574,2023-05-19 22:13:28.905948,1262905,325626092.0,held
4575,2023-06-22 20:29:11.470479,1391025,351864650.0,canceled
4576,2023-04-23 20:03:54.422526,1183268,307738288.0,held
4577,2023-05-16 13:56:11.378453,1252088,323255547.0,held
4578,2023-05-18 10:52:26.451748,1257587,324512996.0,canceled
4579,2023-06-06 11:32:35.452279,1317515,337502633.0,held
4580,2023-06-06 19:22:19.712658,1319547,337840072.0,canceled
4581,2023-06-23 10:53:56.458443,1392951,352350134.0,held
4582,2023-04-03 13:29:17.683991,1130842,296128250.0,held
4583,2023-10-25 18:53:45.496532,1900863,467575528.0,canceled
4584,2023-10-10 13:26:19.037811,1867596,457526213.0,held
4585,2023-11-17 15:31:21.493888,1944494,482261506.0,held
4586,2023-11-02 10:31:36.791798,1917959,472523302.0,held
4587,2023-10-07 14:09:21.792246,1860805,455513637.0,held
4588,2023-04-10 09:01:42.674137,1146200,300008535.0,canceled
4589,2023-04-25 23:19:12.412362,1190125,309132428.0,held
4590,2023-04-16 19:35:00.629826,1162838,303522155.0,held
4591,2023-04-06 21:22:43.250250,1138556,298026818.0,canceled
4592,2023-05-02 18:51:37.239834,1211538,313852655.0,canceled
4593,2023-05-04 17:37:15.163284,1218267,315259844.0,canceled
4594,2023-05-24 09:27:48.724447,1274609,328533400.0,held
4595,2023-05-18 17:29:26.224887,1258870,324771988.0,canceled
4596,2023-06-14 12:13:27.844658,1352843,344158883.0,held
4597,2023-05-19 15:23:15.484582,1261749,325379634.0,canceled
4598,2023-06-14 11:43:22.975122,1352689,344146341.0,canceled
4599,2023-06-21 13:12:20.889327,1384721,350358889.0,canceled
4600,2023-06-07 20:59:37.103519,1324276,338699926.0,canceled
4601,2023-04-11 15:11:10.831302,1149874,300833693.0,held
4602,2023-05-21 08:33:16.462131,1266168,326491795.0,held
4603,2023-06-06 20:27:19.020082,1319789,337879812.0,held
4604,2023-04-15 23:17:32.860310,1160993,303077269.0,held
4605,2023-04-30 22:29:32.094459,1205574,312505171.0,held
4606,2023-05-25 17:27:48.427799,1278907,329463863.0,canceled
4607,2023-05-31 09:10:56.377208,1295463,333257447.0,held
4608,2023-06-10 11:02:23.549038,1334945,340704760.0,held
4609,2023-06-29 14:50:55.047109,1418088,357833512.0,canceled
4610,2023-05-21 16:56:30.922726,1267652,326779516.0,canceled
4611,2023-05-04 17:42:33.701850,1218280,315259844.0,canceled
4612,2023-06-03 13:47:00.835154,1306299,335321505.0,held
4613,2023-04-06 10:47:06.320891,1137079,297742960.0,canceled
4614,2023-05-18 08:35:18.004289,1257130,324435590.0,canceled
4615,2023-06-01 17:30:58.554128,1300481,334216385.0,held
4616,2023-05-28 19:35:56.828113,1287868,331577211.0,canceled
4617,2023-06-15 12:06:33.879573,1357337,345002046.0,held
4618,2023-11-02 12:08:10.190625,1918238,472575293.0,held
4619,2023-12-05 13:12:24.186985,1966435,492577026.0,held
4620,2023-10-27 14:57:20.691292,1904593,468693249.0,held
4621,2023-10-20 13:45:01.224190,1889859,464205098.0,held
4622,2023-10-03 04:29:31.963084,1849693,452369429.0,held
4623,2023-10-28 19:10:48.647469,1907209,469423824.0,held
4624,2023-04-03 08:31:52.660526,1130184,295988711.0,held
4625,2023-04-19 20:53:52.459778,1171424,305317683.0,canceled
4626,2023-05-13 17:59:26.582105,1244187,321303203.0,held
4627,2023-04-21 13:02:52.251994,1175938,306277694.0,held
4628,2023-05-19 12:37:26.919559,1261176,325291895.0,held
4629,2023-05-17 09:41:47.575246,1254210,323779279.0,held
4630,2023-06-11 18:16:43.342576,1341633,341893493.0,held
4631,2023-05-12 20:02:36.125704,1241732,320842991.0,held
4632,2023-06-11 17:23:07.578162,1341402,341857789.0,held
4633,2023-06-04 05:14:58.464502,1308423,335814832.0,held
4634,2023-06-22 09:56:06.088894,1388421,351099602.0,canceled
4635,2023-06-20 16:48:54.195371,1380922,349585414.0,held
4636,2023-05-29 19:40:10.037517,1291059,332290932.0,canceled
4637,2023-06-18 11:40:48.450063,1370297,347510972.0,canceled
4638,2023-06-20 22:21:40.880320,1382328,349861346.0,held
4639,2023-04-20 16:47:52.710044,1173693,305795765.0,held
4640,2023-04-30 11:54:03.667804,1203462,312104771.0,held
4641,2023-04-15 18:07:11.373715,1160326,302952043.0,held
4642,2023-04-16 16:06:03.954950,1162325,303422624.0,canceled
4643,2023-04-15 09:27:41.662416,1159099,302739688.0,pending
4644,2023-04-22 11:17:28.930692,1178784,306814283.0,held
4645,2023-05-17 09:45:19.736726,1254217,323779279.0,canceled
4646,2023-06-28 16:54:01.440270,1414255,357111488.0,held
4647,2023-05-24 18:43:51.335643,1276141,328882213.0,held
4648,2023-04-13 08:04:24.638499,1153946,301656605.0,held
4649,2023-05-31 13:48:47.921600,1296472,333423414.0,canceled
4650,2023-05-05 00:20:24.024499,1219468,315471060.0,held
4651,2023-05-08 17:09:20.820992,1230309,317834794.0,canceled
4652,2023-05-08 20:33:38.155427,1230853,317969644.0,held
4653,2023-06-21 21:36:08.824788,1387033,350772971.0,held
4654,2023-05-20 10:41:39.149118,1263842,325896829.0,held
4655,2023-05-11 15:39:47.231898,1238011,319988330.0,canceled
4656,2023-05-13 21:54:49.706874,1244734,321501303.0,canceled
4657,2023-04-26 11:34:22.474522,1190946,309398929.0,held
4658,2023-05-17 11:00:34.625935,1254475,323824568.0,canceled
4659,2023-06-01 07:55:38.457141,1298536,333887533.0,canceled
4660,2023-05-30 16:13:00.548419,1293649,332850624.0,canceled
4661,2023-06-03 15:49:30.641201,1306760,335459942.0,held
4662,2023-05-24 05:51:50.510974,1274325,328448257.0,held
4663,2023-05-18 21:37:29.299208,1259574,324926539.0,held
4664,2023-06-05 17:19:08.068021,1314672,336977762.0,canceled
4665,2023-05-25 11:49:02.487455,1277828,329232703.0,held
4666,2023-06-18 21:54:45.691484,1372969,347987564.0,held
4667,2023-06-23 10:38:04.641760,1392863,352382462.0,held
4668,2023-06-22 19:02:58.834992,1390700,351898825.0,canceled
4669,2023-06-23 10:48:05.304890,1392914,352373358.0,canceled
4670,2023-06-18 16:43:48.133828,1371762,347649107.0,held
4671,2023-05-17 05:57:47.402927,1253854,323686139.0,held
4672,2023-05-03 21:44:15.583051,1215560,314658369.0,canceled
4673,2023-04-21 11:31:49.183549,1175650,306216369.0,held
4674,2023-06-04 12:54:38.718247,1309665,336028750.0,canceled
4675,2023-06-07 16:10:13.507575,1323105,338479368.0,held
4676,2023-04-20 15:25:42.017787,1173454,305734346.0,held
4677,2023-06-17 15:51:03.899208,1367265,346858295.0,held
4678,2023-06-02 18:11:50.659737,1303872,334879957.0,held
4679,2023-05-04 19:42:17.919519,1218643,315330393.0,held
4680,2023-05-08 23:45:49.611084,1231276,318142038.0,held
4681,2023-06-29 08:57:32.460041,1416436,357559467.0,held
4682,2023-05-26 20:38:10.348369,1282501,330256121.0,held
4683,2023-04-22 15:58:02.953889,1179658,306965634.0,canceled
4684,2023-06-11 12:20:43.671563,1340000,341598433.0,canceled
4685,2023-06-04 22:36:39.118298,1311780,336431428.0,held
4686,2023-06-22 10:39:47.241912,1388648,351154233.0,held
4687,2023-05-18 17:53:41.707346,1258947,324789699.0,held
4688,2023-04-19 16:00:27.856333,1170597,305173982.0,canceled
4689,2023-06-23 16:51:15.343255,1394760,352725655.0,held
4690,2023-05-23 10:14:16.197137,1272112,327873579.0,held
4691,2023-04-26 18:58:13.077342,1192291,309654190.0,held
4692,2023-05-27 09:30:20.355212,1283428,330522284.0,held
4693,2023-05-27 15:35:03.827470,1284454,330685942.0,canceled
4694,2023-05-28 11:14:50.733747,1286386,331285605.0,held
4695,2023-04-07 10:21:55.921766,1139285,298289605.0,canceled
4696,2023-04-04 11:22:44.045853,1132770,296619148.0,canceled
4697,2023-06-17 14:21:45.690562,1366864,346755828.0,canceled
4698,2023-04-18 18:40:47.525686,1168317,304658855.0,canceled
4699,2023-05-22 20:52:39.968467,1271184,327581286.0,canceled
4700,2023-05-25 13:18:31.647045,1278131,329369754.0,canceled
4701,2023-05-27 09:19:54.566519,1283393,330522284.0,canceled
4702,2023-05-11 19:55:50.220110,1238744,320127711.0,held
4703,2023-06-25 19:01:06.011893,1402126,354539974.0,held
4704,2023-04-20 20:03:19.698375,1174222,305896252.0,held
4705,2023-05-01 09:01:27.257604,1206216,312706880.0,held
4706,2023-05-09 17:50:08.046258,1232875,318782828.0,canceled
4707,2023-05-23 18:35:49.312632,1273511,328187291.0,held
4708,2023-06-17 10:14:00.778369,1365636,346600870.0,held
4709,2023-06-06 17:20:44.548072,1319079,337753110.0,held
4710,2023-05-28 22:57:20.166407,1288380,331601415.0,canceled
4711,2023-05-04 23:04:26.126765,1219313,315443915.0,canceled
4712,2023-04-11 11:27:58.205348,1149245,300618318.0,canceled
4713,2023-04-04 10:34:47.770759,1132646,296602085.0,held
4714,2023-06-28 17:13:13.137151,1414350,357121969.0,held
